specialist_score,specialist_cycle,cm_true_positive,cm_false_positive,cm_false_negative,cm_true_negative,gen
0.84,score,0,4,0,21,2321
0.68,fit,0,8,0,17,2322
0.68,score,0,8,0,17,2323
0.68,fit,0,8,0,17,2324
0.68,score,0,8,0,17,2325
0.88,score,0,3,0,22,2326
0.8,score,0,5,0,20,2327
0.8,score,0,5,0,20,2328
0.76,score,0,6,0,19,2329
0.68,fit,0,8,0,17,2330
0.68,score,0,8,0,17,2331
0.68,fit,0,8,0,17,2332
0.68,score,0,8,0,17,2333
0.8,score,0,5,0,20,2334
0.68,fit,0,8,0,17,2335
0.68,score,0,8,0,17,2336
0.64,fit,0,9,0,16,2337
0.64,score,0,9,0,16,2338
0.68,fit,0,8,0,17,2339
0.68,score,0,8,0,17,2340
0.76,score,0,6,0,19,2341
0.8,score,1,5,0,19,2342
0.84,score,0,4,0,21,2343
0.76,score,0,6,0,19,2344
0.76,score,0,6,0,19,2345
0.8,score,0,5,0,20,2346
0.92,score,0,2,0,23,2347
0.72,score,0,7,0,18,2348
0.76,score,1,6,0,18,2349
0.72,score,0,7,0,18,2350
0.84,score,0,4,0,21,2351
0.8,score,2,5,0,18,2352
0.72,score,0,7,0,18,2353
0.56,fit,0,11,0,14,2354
0.56,score,0,11,0,14,2355
0.8,score,0,5,0,20,2356
0.84,score,0,4,0,21,2357
0.8,score,1,5,0,19,2358
0.64,fit,0,9,0,16,2359
0.64,score,0,9,0,16,2360
0.84,score,0,4,0,21,2361
0.84,score,0,4,0,21,2362
0.72,score,0,7,0,18,2363
0.8,score,0,5,0,20,2364
0.6,fit,0,10,0,15,2365
0.6,score,0,10,0,15,2366
0.84,score,0,4,0,21,2367
1.0,score,0,0,0,0,2368
0.76,score,1,6,0,18,2369
0.8,score,0,5,0,20,2370
0.72,score,1,7,0,17,2371
0.76,score,0,6,0,19,2372
0.72,score,0,7,0,18,2373
0.68,fit,0,8,0,17,2374
0.68,score,0,8,0,17,2375
0.84,score,0,4,0,21,2376
0.68,fit,0,8,0,17,2377
0.68,score,0,8,0,17,2378
0.68,fit,0,8,0,17,2379
0.68,score,0,8,0,17,2380
0.72,score,0,7,0,18,2381
0.72,score,0,7,0,18,2382
0.6,fit,0,10,0,15,2383
0.6,score,0,10,0,15,2384
0.68,fit,1,8,0,16,2385
0.68,score,1,8,0,16,2386
0.64,fit,1,9,0,15,2387
0.64,score,1,9,0,15,2388
0.76,score,0,6,0,19,2389
0.8,score,0,5,0,20,2390
0.68,fit,0,8,0,17,2391
0.68,score,0,8,0,17,2392
0.8,score,0,5,0,20,2393
0.84,score,1,4,0,20,2394
0.6,fit,0,10,0,15,2395
0.6,score,0,10,0,15,2396
0.72,score,1,7,0,17,2397
0.76,score,0,6,0,19,2398
0.76,score,1,6,0,18,2399
0.56,fit,0,11,0,14,2400
0.56,score,0,11,0,14,2401
0.8,score,1,5,0,19,2402
0.68,fit,0,8,0,17,2403
0.68,score,0,8,0,17,2404
0.8,score,1,5,0,19,2405
0.76,score,0,6,0,19,2406
0.72,score,0,7,0,18,2407
0.84,score,0,4,0,21,2408
0.76,score,1,6,0,18,2409
0.8,score,0,5,0,20,2410
0.84,score,0,4,0,21,2411
0.76,score,1,6,0,18,2412
0.8,score,0,5,0,20,2413
0.64,fit,0,9,0,16,2414
0.64,score,0,9,0,16,2415
0.72,score,0,7,0,18,2416
0.8,score,0,5,0,20,2417
0.64,fit,0,9,0,16,2418
0.64,score,0,9,0,16,2419
0.84,score,0,4,0,21,2420
0.76,score,0,6,0,19,2421
0.68,fit,1,8,0,16,2422
0.68,score,1,8,0,16,2423
0.6,fit,0,10,0,15,2424
0.6,score,0,10,0,15,2425
0.72,score,1,7,0,17,2426
0.96,score,0,1,0,24,2427
0.84,score,1,4,0,20,2428
0.8,score,0,5,0,20,2429
0.68,fit,0,8,0,17,2430
0.68,score,0,8,0,17,2431
0.76,score,2,6,0,17,2432
0.68,fit,0,8,0,17,2433
0.68,score,0,8,0,17,2434
0.76,score,0,6,0,19,2435
0.64,fit,0,9,0,16,2436
0.64,score,0,9,0,16,2437
0.64,fit,0,9,0,16,2438
0.64,score,0,9,0,16,2439
0.72,score,1,7,0,17,2440
0.88,score,0,3,0,22,2441
0.84,score,0,4,0,21,2442
0.68,fit,1,8,0,16,2443
0.68,score,1,8,0,16,2444
0.64,fit,0,9,0,16,2445
0.64,score,0,9,0,16,2446
0.68,fit,0,8,0,17,2447
0.68,score,0,8,0,17,2448
0.8,score,0,5,0,20,2449
0.72,score,0,7,0,18,2450
0.8,score,0,5,0,20,2451
0.72,score,0,7,0,18,2452
0.84,score,0,4,0,21,2453
0.72,score,0,7,0,18,2454
0.72,score,0,7,0,18,2455
0.68,fit,0,8,0,17,2456
0.68,score,0,8,0,17,2457
0.68,fit,0,8,0,17,2458
0.68,score,0,8,0,17,2459
0.68,fit,0,8,0,17,2460
0.68,score,0,8,0,17,2461
0.76,score,0,6,0,19,2462
0.72,score,2,7,0,16,2463
0.88,score,0,3,0,22,2464
0.64,fit,0,9,0,16,2465
0.64,score,0,9,0,16,2466
0.8,score,0,5,0,20,2467
0.68,fit,0,8,0,17,2468
0.68,score,0,8,0,17,2469
0.72,score,0,7,0,18,2470
0.84,score,2,4,0,19,2471
0.68,fit,1,8,0,16,2472
0.68,score,1,8,0,16,2473
0.84,score,1,4,0,20,2474
0.64,fit,0,9,0,16,2475
0.64,score,0,9,0,16,2476
0.84,score,0,4,0,21,2477
0.68,fit,0,8,0,17,2478
0.68,score,0,8,0,17,2479
0.84,score,1,4,0,20,2480
0.88,score,0,3,0,22,2481
0.84,score,0,4,0,21,2482
0.56,fit,0,11,0,14,2483
0.56,score,0,11,0,14,2484
0.72,score,0,7,0,18,2485
0.68,fit,0,8,0,17,2486
0.68,score,0,8,0,17,2487
0.76,score,0,6,0,19,2488
0.84,score,0,4,0,21,2489
0.72,score,1,7,0,17,2490
0.84,score,0,4,0,21,2491
0.72,score,1,7,0,17,2492
0.92,score,0,2,0,23,2493
0.76,score,1,6,0,18,2494
0.84,score,0,4,0,21,2495
0.68,fit,0,8,0,17,2496
0.68,score,0,8,0,17,2497
0.64,fit,0,9,0,16,2498
0.64,score,0,9,0,16,2499
0.68,fit,0,8,0,17,2500
0.68,score,0,8,0,17,2501
0.8,score,1,5,0,19,2502
0.72,score,0,7,0,18,2503
0.76,score,0,6,0,19,2504
0.6,fit,1,10,0,14,2505
0.6,score,1,10,0,14,2506
0.64,fit,0,9,0,16,2507
0.64,score,0,9,0,16,2508
0.8,score,1,5,0,19,2509
0.8,score,0,5,0,20,2510
0.72,score,0,7,0,18,2511
0.84,score,0,4,0,21,2512
0.8,score,1,5,0,19,2513
0.8,score,2,5,0,18,2514
0.8,score,0,5,0,20,2515
0.84,score,0,4,0,21,2516
0.8,score,1,5,0,19,2517
0.64,fit,0,9,0,16,2518
0.64,score,0,9,0,16,2519
0.76,score,0,6,0,19,2520
0.84,score,0,4,0,21,2521
0.6,fit,0,10,0,15,2522
0.6,score,0,10,0,15,2523
0.72,score,1,7,0,17,2524
0.64,fit,0,9,0,16,2525
0.64,score,0,9,0,16,2526
0.64,fit,0,9,0,16,2527
0.64,score,0,9,0,16,2528
0.68,fit,0,8,0,17,2529
0.68,score,0,8,0,17,2530
0.72,score,1,7,0,17,2531
0.72,score,0,7,0,18,2532
0.76,score,0,6,0,19,2533
0.84,score,1,4,0,20,2534
0.8,score,0,5,0,20,2535
0.76,score,0,6,0,19,2536
0.76,score,0,6,0,19,2537
0.84,score,0,4,0,21,2538
0.88,score,0,3,0,22,2539
0.68,fit,0,8,0,17,2540
0.68,score,0,8,0,17,2541
0.84,score,1,4,0,20,2542
0.84,score,1,4,0,20,2543
0.8,score,1,5,0,19,2544
0.8,score,0,5,0,20,2545
0.76,score,0,6,0,19,2546
0.8,score,1,5,0,19,2547
0.72,score,0,7,0,18,2548
0.84,score,1,4,0,20,2549
0.84,score,0,4,0,21,2550
0.92,score,0,2,0,23,2551
0.72,score,0,7,0,18,2552
0.68,fit,0,8,0,17,2553
0.68,score,0,8,0,17,2554
0.8,score,0,5,0,20,2555
0.6,fit,0,10,0,15,2556
0.6,score,0,10,0,15,2557
0.68,fit,0,8,0,17,2558
0.68,score,0,8,0,17,2559
0.84,score,0,4,0,21,2560
0.84,score,0,4,0,21,2561
0.64,fit,0,9,0,16,2562
0.64,score,0,9,0,16,2563
0.72,score,0,7,0,18,2564
0.84,score,1,4,0,20,2565
0.88,score,0,3,0,22,2566
0.72,score,1,7,0,17,2567
0.76,score,0,6,0,19,2568
0.56,fit,1,11,0,13,2569
0.56,score,1,11,0,13,2570
0.84,score,0,4,0,21,2571
0.72,score,2,7,0,16,2572
0.56,fit,0,11,0,14,2573
0.56,score,0,11,0,14,2574
0.76,score,0,6,0,19,2575
0.88,score,0,3,0,22,2576
0.72,score,0,7,0,18,2577
0.72,score,1,7,0,17,2578
0.76,score,1,6,0,18,2579
0.88,score,0,3,0,22,2580
0.72,score,0,7,0,18,2581
0.72,score,0,7,0,18,2582
0.92,score,0,2,0,23,2583
0.84,score,1,4,0,20,2584
0.84,score,0,4,0,21,2585
0.72,score,0,7,0,18,2586
0.84,score,0,4,0,21,2587
0.88,score,0,3,0,22,2588
0.68,fit,1,8,0,16,2589
0.68,score,1,8,0,16,2590
0.8,score,1,5,0,19,2591
0.76,score,0,6,0,19,2592
0.72,score,1,7,0,17,2593
0.6,fit,0,10,0,15,2594
0.6,score,0,10,0,15,2595
0.72,score,0,7,0,18,2596
0.72,score,0,7,0,18,2597
0.56,fit,0,11,0,14,2598
0.56,score,0,11,0,14,2599
0.64,fit,0,9,0,16,2600
0.64,score,0,9,0,16,2601
0.68,fit,0,8,0,17,2602
0.68,score,0,8,0,17,2603
0.8,score,0,5,0,20,2604
0.68,fit,0,8,0,17,2605
0.68,score,0,8,0,17,2606
0.6,fit,0,10,0,15,2607
0.6,score,0,10,0,15,2608
0.68,fit,1,8,0,16,2609
0.68,score,1,8,0,16,2610
0.76,score,1,6,0,18,2611
0.8,score,0,5,0,20,2612
0.76,score,0,6,0,19,2613
0.8,score,0,5,0,20,2614
0.68,fit,0,8,0,17,2615
0.68,score,0,8,0,17,2616
0.72,score,0,7,0,18,2617
0.84,score,0,4,0,21,2618
0.76,score,1,6,0,18,2619
0.68,fit,1,8,0,16,2620
0.68,score,1,8,0,16,2621
0.76,score,0,6,0,19,2622
0.8,score,0,5,0,20,2623
0.64,fit,1,9,0,15,2624
0.64,score,1,9,0,15,2625
0.8,score,0,5,0,20,2626
0.64,fit,0,9,0,16,2627
0.64,score,0,9,0,16,2628
0.68,fit,0,8,0,17,2629
0.68,score,0,8,0,17,2630
0.72,score,0,7,0,18,2631
0.64,fit,0,9,0,16,2632
0.64,score,0,9,0,16,2633
0.84,score,0,4,0,21,2634
0.84,score,0,4,0,21,2635
0.72,score,0,7,0,18,2636
0.72,score,0,7,0,18,2637
0.88,score,0,3,0,22,2638
0.76,score,2,6,0,17,2639
0.64,fit,1,9,0,15,2640
0.64,score,1,9,0,15,2641
0.88,score,2,3,0,20,2642
0.8,score,0,5,0,20,2643
0.68,fit,0,8,0,17,2644
0.68,score,0,8,0,17,2645
0.68,fit,0,8,0,17,2646
0.68,score,0,8,0,17,2647
0.72,score,0,7,0,18,2648
0.72,score,0,7,0,18,2649
0.76,score,1,6,0,18,2650
0.72,score,1,7,0,17,2651
0.64,fit,0,9,0,16,2652
0.64,score,0,9,0,16,2653
0.96,score,3,1,0,21,2654
0.84,score,0,4,0,21,2655
0.68,fit,2,8,0,15,2656
0.68,score,2,8,0,15,2657
0.84,score,0,4,0,21,2658
0.76,score,0,6,0,19,2659
0.68,fit,0,8,0,17,2660
0.68,score,0,8,0,17,2661
0.76,score,0,6,0,19,2662
0.76,score,1,6,0,18,2663
0.76,score,0,6,0,19,2664
0.8,score,0,5,0,20,2665
0.72,score,0,7,0,18,2666
0.88,score,1,3,0,21,2667
0.84,score,0,4,0,21,2668
0.88,score,0,3,0,22,2669
0.68,fit,0,8,0,17,2670
0.68,score,0,8,0,17,2671
0.84,score,1,4,0,20,2672
0.72,score,0,7,0,18,2673
0.68,fit,1,8,0,16,2674
0.68,score,1,8,0,16,2675
0.56,fit,2,11,0,12,2676
0.56,score,2,11,0,12,2677
0.64,fit,0,9,0,16,2678
0.64,score,0,9,0,16,2679
0.8,score,0,5,0,20,2680
0.72,score,0,7,0,18,2681
0.84,score,0,4,0,21,2682
0.84,score,0,4,0,21,2683
0.44,fit,2,14,0,9,2684
0.44,score,2,14,0,9,2685
0.68,fit,0,8,0,17,2686
0.68,score,0,8,0,17,2687
0.8,score,0,5,0,20,2688
0.64,fit,0,9,0,16,2689
0.64,score,0,9,0,16,2690
0.68,fit,0,8,0,17,2691
0.68,score,0,8,0,17,2692
0.76,score,2,6,0,17,2693
0.72,score,2,7,0,16,2694
0.64,fit,1,9,0,15,2695
0.64,score,1,9,0,15,2696
0.96,score,0,1,0,24,2697
0.96,score,1,1,0,23,2698
0.76,score,0,6,0,19,2699
0.72,score,0,7,0,18,2700
0.72,score,0,7,0,18,2701
0.56,fit,0,11,0,14,2702
0.56,score,0,11,0,14,2703
0.64,fit,0,9,0,16,2704
0.64,score,0,9,0,16,2705
0.88,score,0,3,0,22,2706
0.76,score,1,6,0,18,2707
0.68,fit,0,8,0,17,2708
0.68,score,0,8,0,17,2709
0.84,score,1,4,0,20,2710
0.6,fit,1,10,0,14,2711
0.6,score,1,10,0,14,2712
0.8,score,1,5,0,19,2713
0.76,score,1,6,0,18,2714
0.76,score,1,6,0,18,2715
0.8,score,1,5,0,19,2716
0.72,score,0,7,0,18,2717
0.68,fit,1,8,0,16,2718
0.68,score,1,8,0,16,2719
0.84,score,0,4,0,21,2720
0.76,score,0,6,0,19,2721
0.72,score,1,7,0,17,2722
0.8,score,0,5,0,20,2723
0.6,fit,1,10,0,14,2724
0.6,score,1,10,0,14,2725
0.72,score,0,7,0,18,2726
0.68,fit,1,8,0,16,2727
0.68,score,1,8,0,16,2728
0.84,score,0,4,0,21,2729
0.6,fit,0,10,0,15,2730
0.6,score,0,10,0,15,2731
0.72,score,1,7,0,17,2732
0.64,fit,0,9,0,16,2733
0.64,score,0,9,0,16,2734
0.8,score,1,5,0,19,2735
0.8,score,2,5,0,18,2736
0.76,score,0,6,0,19,2737
0.8,score,0,5,0,20,2738
0.8,score,1,5,0,19,2739
0.92,score,2,2,0,21,2740
0.84,score,0,4,0,21,2741
0.92,score,1,2,0,22,2742
0.68,fit,0,8,0,17,2743
0.68,score,0,8,0,17,2744
0.76,score,1,6,0,18,2745
0.48,fit,0,13,0,12,2746
0.48,score,0,13,0,12,2747
0.6,fit,0,10,0,15,2748
0.6,score,0,10,0,15,2749
0.8,score,1,5,0,19,2750
0.76,score,0,6,0,19,2751
0.72,score,0,7,0,18,2752
0.72,score,0,7,0,18,2753
0.72,score,2,7,0,16,2754
0.64,fit,1,9,0,15,2755
0.64,score,1,9,0,15,2756
0.64,fit,1,9,0,15,2757
0.64,score,1,9,0,15,2758
0.76,score,0,6,0,19,2759
0.76,score,1,6,0,18,2760
0.84,score,0,4,0,21,2761
0.72,score,2,7,0,16,2762
0.88,score,3,3,0,19,2763
0.76,score,0,6,0,19,2764
0.76,score,0,6,0,19,2765
0.84,score,0,4,0,21,2766
0.88,score,0,3,0,22,2767
0.68,fit,0,8,0,17,2768
0.68,score,0,8,0,17,2769
0.76,score,1,6,0,18,2770
0.8,score,0,5,0,20,2771
0.8,score,0,5,0,20,2772
0.76,score,0,6,0,19,2773
0.68,fit,0,8,0,17,2774
0.68,score,0,8,0,17,2775
0.72,score,1,7,0,17,2776
0.8,score,0,5,0,20,2777
0.72,score,0,7,0,18,2778
0.72,score,0,7,0,18,2779
0.76,score,2,6,0,17,2780
0.64,fit,0,9,0,16,2781
0.64,score,0,9,0,16,2782
0.76,score,0,6,0,19,2783
0.84,score,1,4,0,20,2784
0.8,score,1,5,0,19,2785
0.72,score,0,7,0,18,2786
0.64,fit,0,9,0,16,2787
0.64,score,0,9,0,16,2788
0.72,score,1,7,0,17,2789
0.76,score,0,6,0,19,2790
0.8,score,0,5,0,20,2791
0.92,score,0,2,0,23,2792
0.72,score,1,7,0,17,2793
0.76,score,0,6,0,19,2794
0.92,score,1,2,0,22,2795
0.88,score,1,3,0,21,2796
0.84,score,0,4,0,21,2797
0.6,fit,0,10,0,15,2798
0.6,score,0,10,0,15,2799
0.72,score,0,7,0,18,2800
0.76,score,0,6,0,19,2801
0.68,fit,0,8,0,17,2802
0.68,score,0,8,0,17,2803
0.8,score,0,5,0,20,2804
0.84,score,1,4,0,20,2805
0.64,fit,0,9,0,16,2806
0.64,score,0,9,0,16,2807
0.96,score,1,1,0,23,2808
0.72,score,0,7,0,18,2809
0.92,score,0,2,0,23,2810
0.88,score,0,3,0,22,2811
0.72,score,0,7,0,18,2812
0.8,score,0,5,0,20,2813
0.68,fit,1,8,0,16,2814
0.68,score,1,8,0,16,2815
0.84,score,0,4,0,21,2816
0.72,score,1,7,0,17,2817
0.88,score,2,3,0,20,2818
0.76,score,0,6,0,19,2819
0.76,score,1,6,0,18,2820
0.76,score,0,6,0,19,2821
0.88,score,1,3,0,21,2822
0.72,score,0,7,0,18,2823
0.76,score,0,6,0,19,2824
0.72,score,0,7,0,18,2825
0.8,score,0,5,0,20,2826
0.72,score,0,7,0,18,2827
0.8,score,0,5,0,20,2828
0.88,score,0,3,0,22,2829
0.6,fit,0,10,0,15,2830
0.6,score,0,10,0,15,2831
0.8,score,2,5,0,18,2832
0.8,score,0,5,0,20,2833
0.68,fit,0,8,0,17,2834
0.68,score,0,8,0,17,2835
0.76,score,0,6,0,19,2836
0.76,score,0,6,0,19,2837
0.72,score,0,7,0,18,2838
0.76,score,1,6,0,18,2839
0.76,score,1,6,0,18,2840
0.72,score,1,7,0,17,2841
0.8,score,0,5,0,20,2842
0.8,score,0,5,0,20,2843
0.72,score,3,7,0,15,2844
0.8,score,0,5,0,20,2845
0.72,score,0,7,0,18,2846
0.8,score,0,5,0,20,2847
0.84,score,0,4,0,21,2848
0.72,score,3,7,0,15,2849
0.8,score,1,5,0,19,2850
0.64,fit,0,9,0,16,2851
0.64,score,0,9,0,16,2852
0.76,score,0,6,0,19,2853
0.8,score,0,5,0,20,2854
0.76,score,0,6,0,19,2855
0.68,fit,0,8,0,17,2856
0.68,score,0,8,0,17,2857
0.72,score,0,7,0,18,2858
0.72,score,0,7,0,18,2859
0.76,score,2,6,0,17,2860
0.8,score,0,5,0,20,2861
0.72,score,0,7,0,18,2862
0.84,score,0,4,0,21,2863
0.68,fit,0,8,0,17,2864
0.68,score,0,8,0,17,2865
0.76,score,0,6,0,19,2866
0.8,score,0,5,0,20,2867
0.8,score,0,5,0,20,2868
0.76,score,0,6,0,19,2869
0.84,score,0,4,0,21,2870
0.76,score,0,6,0,19,2871
0.8,score,0,5,0,20,2872
0.64,fit,0,9,0,16,2873
0.64,score,0,9,0,16,2874
0.72,score,0,7,0,18,2875
0.76,score,1,6,0,18,2876
0.84,score,0,4,0,21,2877
0.68,fit,0,8,0,17,2878
0.68,score,0,8,0,17,2879
0.84,score,0,4,0,21,2880
0.64,fit,0,9,0,16,2881
0.64,score,0,9,0,16,2882
0.84,score,0,4,0,21,2883
0.84,score,0,4,0,21,2884
0.92,score,1,2,0,22,2885
0.6,fit,1,10,0,14,2886
0.6,score,1,10,0,14,2887
0.76,score,2,6,0,17,2888
0.8,score,0,5,0,20,2889
0.8,score,1,5,0,19,2890
0.68,fit,0,8,0,17,2891
0.68,score,0,8,0,17,2892
0.72,score,0,7,0,18,2893
0.88,score,0,3,0,22,2894
0.72,score,0,7,0,18,2895
0.8,score,2,5,0,18,2896
0.64,fit,1,9,0,15,2897
0.64,score,1,9,0,15,2898
0.6,fit,0,10,0,15,2899
0.6,score,0,10,0,15,2900
0.84,score,0,4,0,21,2901
0.96,score,0,1,0,24,2902
0.68,fit,0,8,0,17,2903
0.68,score,0,8,0,17,2904
0.68,fit,0,8,0,17,2905
0.68,score,0,8,0,17,2906
0.76,score,2,6,0,17,2907
0.84,score,2,4,0,19,2908
0.8,score,0,5,0,20,2909
0.72,score,0,7,0,18,2910
0.76,score,1,6,0,18,2911
0.76,score,1,6,0,18,2912
0.84,score,0,4,0,21,2913
0.72,score,0,7,0,18,2914
0.8,score,2,5,0,18,2915
0.76,score,0,6,0,19,2916
0.68,fit,0,8,0,17,2917
0.68,score,0,8,0,17,2918
0.8,score,0,5,0,20,2919
0.64,fit,1,9,0,15,2920
0.64,score,1,9,0,15,2921
0.84,score,1,4,0,20,2922
0.72,score,0,7,0,18,2923
0.76,score,0,6,0,19,2924
0.8,score,1,5,0,19,2925
0.64,fit,0,9,0,16,2926
0.64,score,0,9,0,16,2927
0.72,score,3,7,0,15,2928
0.88,score,1,3,0,21,2929
0.8,score,1,5,0,19,2930
0.68,fit,0,8,0,17,2931
0.68,score,0,8,0,17,2932
0.64,fit,1,9,0,15,2933
0.64,score,1,9,0,15,2934
0.8,score,0,5,0,20,2935
0.88,score,2,3,0,20,2936
0.92,score,0,2,0,23,2937
0.64,fit,0,9,0,16,2938
0.64,score,0,9,0,16,2939
0.72,score,0,7,0,18,2940
0.8,score,0,5,0,20,2941
0.76,score,1,6,0,18,2942
0.88,score,0,3,0,22,2943
0.8,score,0,5,0,20,2944
0.76,score,0,6,0,19,2945
0.68,fit,3,8,0,14,2946
0.68,score,3,8,0,14,2947
0.72,score,2,7,0,16,2948
0.76,score,0,6,0,19,2949
0.76,score,1,6,0,18,2950
0.72,score,1,7,0,17,2951
0.92,score,1,2,0,22,2952
0.68,fit,1,8,0,16,2953
0.68,score,1,8,0,16,2954
0.68,fit,0,8,0,17,2955
0.68,score,0,8,0,17,2956
0.8,score,0,5,0,20,2957
0.8,score,1,5,0,19,2958
0.64,fit,0,9,0,16,2959
0.64,score,0,9,0,16,2960
0.84,score,3,4,0,18,2961
0.84,score,1,4,0,20,2962
0.96,score,0,1,0,24,2963
0.8,score,2,5,0,18,2964
0.88,score,2,3,0,20,2965
0.76,score,2,6,0,17,2966
0.84,score,2,4,0,19,2967
0.8,score,1,5,0,19,2968
0.92,score,4,2,0,19,2969
0.64,fit,1,9,0,15,2970
0.64,score,1,9,0,15,2971
0.84,score,0,4,0,21,2972
0.68,fit,0,8,0,17,2973
0.68,score,0,8,0,17,2974
0.84,score,0,4,0,21,2975
0.88,score,0,3,0,22,2976
0.92,score,2,2,0,21,2977
0.76,score,2,6,0,17,2978
0.88,score,1,3,0,21,2979
0.76,score,1,6,0,18,2980
0.84,score,1,4,0,20,2981
0.76,score,1,6,0,18,2982
0.72,score,0,7,0,18,2983
0.8,score,0,5,0,20,2984
0.64,fit,1,9,0,15,2985
0.64,score,1,9,0,15,2986
0.8,score,1,5,0,19,2987
0.92,score,2,2,0,21,2988
0.68,fit,0,8,0,17,2989
0.68,score,0,8,0,17,2990
0.72,score,0,7,0,18,2991
0.8,score,2,5,0,18,2992
0.68,fit,1,8,0,16,2993
0.68,score,1,8,0,16,2994
0.88,score,0,3,0,22,2995
0.8,score,0,5,0,20,2996
0.84,score,2,4,0,19,2997
0.72,score,2,7,0,16,2998
0.68,fit,2,8,0,15,2999
0.68,score,2,8,0,15,3000
0.8,score,0,5,0,20,3001
0.76,score,1,6,0,18,3002
0.88,score,2,3,0,20,3003
0.84,score,0,4,0,21,3004
0.76,score,0,6,0,19,3005
0.64,fit,0,9,0,16,3006
0.64,score,0,9,0,16,3007
0.92,score,1,2,0,22,3008
0.88,score,1,3,0,21,3009
0.64,fit,1,9,0,15,3010
0.64,score,1,9,0,15,3011
0.8,score,1,5,0,19,3012
0.72,score,0,7,0,18,3013
0.8,score,1,5,0,19,3014
0.84,score,1,4,0,20,3015
0.72,score,1,7,0,17,3016
0.88,score,1,3,0,21,3017
0.72,score,0,7,0,18,3018
0.72,score,1,7,0,17,3019
0.72,score,0,7,0,18,3020
0.84,score,0,4,0,21,3021
0.8,score,0,5,0,20,3022
0.92,score,0,2,0,23,3023
0.84,score,5,4,0,16,3024
0.76,score,2,6,0,17,3025
0.88,score,2,3,0,20,3026
0.84,score,1,4,0,20,3027
0.72,score,0,7,0,18,3028
0.72,score,3,7,0,15,3029
0.8,score,0,5,0,20,3030
0.76,score,1,6,0,18,3031
0.76,score,3,6,0,16,3032
0.76,score,2,6,0,17,3033
0.8,score,2,5,0,18,3034
0.8,score,2,5,0,18,3035
0.72,score,1,7,0,17,3036
0.8,score,0,5,0,20,3037
0.6,fit,1,10,0,14,3038
0.6,score,1,10,0,14,3039
0.56,fit,0,11,0,14,3040
0.56,score,0,11,0,14,3041
0.84,score,4,4,0,17,3042
0.8,score,1,5,0,19,3043
0.76,score,1,6,0,18,3044
0.84,score,1,4,0,20,3045
0.8,score,1,5,0,19,3046
0.8,score,1,5,0,19,3047
0.88,score,1,3,0,21,3048
0.76,score,1,6,0,18,3049
0.84,score,1,4,0,20,3050
0.72,score,1,7,0,17,3051
0.84,score,1,4,0,20,3052
0.8,score,0,5,0,20,3053
0.8,score,3,5,0,17,3054
0.8,score,1,5,0,19,3055
0.76,score,0,6,0,19,3056
0.8,score,1,5,0,19,3057
0.8,score,3,5,0,17,3058
0.84,score,0,4,0,21,3059
0.72,score,2,7,0,16,3060
0.88,score,3,3,0,19,3061
0.8,score,0,5,0,20,3062
0.8,score,3,5,0,17,3063
0.68,fit,0,8,0,17,3064
0.68,score,0,8,0,17,3065
0.72,score,0,7,0,18,3066
0.8,score,0,5,0,20,3067
0.8,score,0,5,0,20,3068
0.8,score,2,5,0,18,3069
0.8,score,1,5,0,19,3070
0.84,score,3,4,0,18,3071
0.92,score,1,2,0,22,3072
0.88,score,3,3,0,19,3073
0.72,score,0,7,0,18,3074
0.8,score,1,5,0,19,3075
0.76,score,0,6,0,19,3076
0.84,score,0,4,0,21,3077
0.76,score,0,6,0,19,3078
0.76,score,1,6,0,18,3079
0.72,score,1,7,0,17,3080
0.76,score,3,6,0,16,3081
0.72,score,2,7,0,16,3082
0.92,score,2,2,0,21,3083
0.76,score,2,6,0,17,3084
0.96,score,2,1,0,22,3085
0.8,score,1,5,0,19,3086
0.76,score,2,6,0,17,3087
0.8,score,0,5,0,20,3088
0.76,score,1,6,0,18,3089
0.8,score,1,5,0,19,3090
0.72,score,0,7,0,18,3091
0.84,score,1,4,0,20,3092
0.76,score,1,6,0,18,3093
0.88,score,3,3,0,19,3094
0.64,fit,0,9,0,16,3095
0.64,score,0,9,0,16,3096
0.84,score,3,4,0,18,3097
0.84,score,0,4,0,21,3098
0.72,score,0,7,0,18,3099
0.76,score,1,6,0,18,3100
0.8,score,1,5,0,19,3101
0.92,score,3,2,0,20,3102
0.72,score,1,7,0,17,3103
0.72,score,0,7,0,18,3104
0.84,score,1,4,0,20,3105
0.92,score,0,2,0,23,3106
0.8,score,1,5,0,19,3107
0.68,fit,0,8,0,17,3108
0.68,score,0,8,0,17,3109
0.84,score,2,4,0,19,3110
0.68,fit,1,8,0,16,3111
0.68,score,1,8,0,16,3112
0.72,score,0,7,0,18,3113
0.64,fit,3,9,0,13,3114
0.64,score,3,9,0,13,3115
0.64,fit,3,9,0,13,3116
0.64,score,3,9,0,13,3117
0.76,score,0,6,0,19,3118
0.72,score,1,7,0,17,3119
0.72,score,0,7,0,18,3120
0.88,score,0,3,0,22,3121
0.76,score,1,6,0,18,3122
0.76,score,2,6,0,17,3123
0.84,score,0,4,0,21,3124
0.8,score,3,5,0,17,3125
0.8,score,1,5,0,19,3126
0.88,score,0,3,0,22,3127
0.8,score,2,5,0,18,3128
0.56,fit,1,11,0,13,3129
0.56,score,1,11,0,13,3130
0.84,score,1,4,0,20,3131
